4.58378e-05,0.000305005,0.000968787,0.00221807,0.00429685,0.00775302,0.0121918,0.0223813,0.0301394,0.0449385,0.0568009,0.0767405,0.0937193,0.114371,0.141176,0.187302,0.206286,0.245643,0.286369,0.338866,0.425401,0.550111,0.510044,0.586459,0.82399
4.37127e-05,0.000302898,0.00096356,0.00221153,0.00414594,0.00711025,0.0114496,0.0166894,0.0238688,0.0326591,0.0440149,0.0563693,0.0711589,0.0893844,0.109003,0.131288,0.158522,0.187754,0.2207,0.265055,0.308352,0.344297,0.394537,0.445967,0.503555
4.24944e-05,0.000294335,0.000961722,0.00218046,0.00423043,0.00782405,0.0123035,0.0221853,0.0314874,0.0478818,0.0573697,0.0743983,0.0979204,0.121533,0.149037,0.187938,0.219834,0.26148,0.3131,0.366829,0.560535,0.894639,0.670289,0.747992,1.60625
6.13425e-05,0.000345541,0.000989824,0.00225762,0.0044135,0.00784909,0.0124214,0.0212166,0.0274754,0.0464133,0.0509974,0.0631676,0.0820138,0.0995164,0.122216,0.16082,0.182018,0.222106,0.279131,0.326726,0.425034,0.567098,0.509908,0.5361,0.867073
4.63391e-05,0.000306645,0.00106557,0.00234642,0.00448667,0.00805741,0.0126608,0.0223515,0.0310485,0.0478268,0.057184,0.0739784,0.093782,0.117507,0.143248,0.184241,0.215079,0.259273,0.304503,0.359566,0.453214,0.612392,0.613819,0.747197,0.997719
5.03769e-05,0.00046683,0.00102034,0.00230795,0.00437481,0.00752775,0.0119939,0.0189218,0.0291733,0.0354591,0.0471686,0.0604355,0.0777942,0.0943264,0.118978,0.154876,0.19057,0.206729,0.24265,0.286675,0.342325,0.378708,0.424329,0.485474,0.559332
4.7894e-05,0.000320544,0.00102591,0.00333251,0.00549785,0.00996327,0.0139655,0.0263514,0.0330999,0.0510493,0.062685,0.0824032,0.104587,0.132883,0.16608,0.209774,0.23632,0.280645,0.342772,0.407964,0.597425,0.960965,0.662275,0.7006,1.51117
4.41648e-05,0.000309123,0.00112242,0.00228615,0.00425826,0.00743993,0.0120614,0.0194582,0.0261117,0.044277,0.0469429,0.0606716,0.0762639,0.0950557,0.118134,0.15446,0.176748,0.215988,0.262782,0.306279,0.395095,0.540511,0.46889,0.526835,0.833399
4.40498e-05,0.000423997,0.000971676,0.0022737,0.00430994,0.0071346,0.0114742,0.0172326,0.0242261,0.0329479,0.0421886,0.0543986,0.0693694,0.086208,0.105891,0.128165,0.154069,0.181522,0.214247,0.250457,0.289037,0.333527,0.379903,0.430946,0.487871
4.30401e-05,0.000295009,0.000956616,0.00224373,0.0042243,0.00771901,0.0123119,0.0214841,0.0300949,0.0433869,0.0545717,0.0702707,0.0893481,0.111694,0.137198,0.174631,0.204246,0.247364,0.288177,0.341436,0.438887,0.56157,0.561178,0.581886,0.869235
4.33015e-05,0.000301883,0.000984818,0.00227921,0.00415064,0.00699754,0.011089,0.016553,0.0233401,0.032401,0.0426793,0.0543903,0.0699041,0.0870788,0.106352,0.128332,0.154871,0.182139,0.215428,0.250778,0.290511,0.332805,0.379868,0.431016,0.487741
4.21372e-05,0.000294503,0.000972592,0.00223039,0.00428758,0.00759356,0.0119581,0.0213838,0.0302209,0.0441582,0.0550131,0.0708387,0.088882,0.111238,0.136801,0.174825,0.210369,0.248571,0.289819,0.341213,0.428466,0.55411,0.522186,0.581674,0.828338
4.22318e-05,0.000291898,0.000936374,0.00213993,0.00415024,0.0070282,0.0111044,0.019607,0.0241328,0.0383479,0.0432023,0.0560283,0.0720077,0.0884366,0.109891,0.143628,0.162375,0.196748,0.239198,0.280709,0.37396,0.517605,0.457549,0.47727,0.817241
4.23916e-05,0.000299774,0.000943433,0.00217365,0.00421959,0.00795123,0.0120657,0.0234572,0.0304262,0.0466847,0.0564549,0.0741083,0.0944191,0.120729,0.146537,0.184798,0.218039,0.257986,0.314964,0.376326,0.574481,0.906822,0.60212,0.628533,1.4237
4.43221e-05,0.000310999,0.000983912,0.00226966,0.00429859,0.00740821,0.0117718,0.0206686,0.0250247,0.0411982,0.0454808,0.0579088,0.0737864,0.0918724,0.114351,0.149561,0.167615,0.204983,0.254411,0.302387,0.389109,0.53297,0.469759,0.493761,0.827537
4.38551e-05,0.000307605,0.000987707,0.00232058,0.00443084,0.00834038,0.0126236,0.0246401,0.0312926,0.048013,0.0583813,0.0756349,0.0964276,0.123431,0.150851,0.189305,0.224314,0.26539,0.321547,0.380816,0.574826,0.902836,0.626886,0.647496,1.43976
4.3074e-05,0.000295856,0.00095991,0.0022303,0.00425807,0.00722758,0.011447,0.0185647,0.0248448,0.0428702,0.044879,0.058343,0.0734838,0.0911705,0.114134,0.151172,0.171781,0.209626,0.253505,0.299544,0.382881,0.519979,0.449668,0.512347,0.804797
4.41107e-05,0.000300177,0.000969588,0.00224584,0.00426186,0.00720761,0.0116149,0.0170052,0.0240315,0.0326065,0.0436375,0.0561352,0.0708928,0.0881223,0.108956,0.131949,0.158636,0.186412,0.219376,0.257111,0.297308,0.341223,0.388767,0.444403,0.502625
4.23855e-05,0.000298111,0.000946452,0.002197,0.00426874,0.00785799,0.0121248,0.0215836,0.0305034,0.0461384,0.0559259,0.0723579,0.093452,0.118192,0.143664,0.181593,0.214184,0.253844,0.309812,0.363454,0.555711,0.897924,0.597813,0.615714,1.40994
4.2474e-05,0.000297802,0.000952405,0.00222128,0.0041999,0.00737662,0.0116668,0.0207998,0.0293388,0.0435129,0.0525715,0.0678272,0.0863627,0.107923,0.132347,0.169282,0.197397,0.238218,0.2816,0.331058,0.418149,0.542402,0.505469,0.564601,0.812647
4.34078e-05,0.000303899,0.000966324,0.00221603,0.00429733,0.00733196,0.0114551,0.0185258,0.0249262,0.041659,0.0451632,0.057568,0.0735456,0.0908983,0.113342,0.151467,0.171022,0.210639,0.255006,0.297941,0.385856,0.527848,0.484723,0.510442,0.827127
4.33634e-05,0.000299168,0.000977924,0.00226001,0.00423245,0.00711584,0.0113111,0.016864,0.0238597,0.0328008,0.043424,0.0565693,0.0709972,0.088243,0.108259,0.130961,0.182153,0.186851,0.220535,0.257799,0.297394,0.34131,0.39064,0.443906,0.499608
4.23133e-05,0.000291777,0.000950828,0.00221097,0.00425229,0.00791002,0.0120966,0.0223461,0.0302932,0.0458463,0.0563551,0.0733774,0.0937632,0.118112,0.145217,0.182432,0.213975,0.25483,0.310367,0.366148,0.566423,0.891871,0.604982,0.618586,1.41719
